ell2,ell3,ell4,ell5,ell6,ell7,ell8
1.144280435673961468e-04,4.503605944560528686e-04,7.047456567608826597e-04,2.788863638423324013e-04,1.983124197487304025e-03,1.541890489085314016e-02,4.972915678198980109e-03
2.609531208479428386e-04,5.446023828250714897e-04,8.687944698859544632e-04,1.971365893910049811e-03,2.196113934816651143e-03,2.527360328412637993e-03,1.316117379025642147e-03
4.577675214918905605e-04,5.167820802001396336e-04,1.024048074475196468e-03,1.079318098805929051e-03,5.219467075633961971e-03,3.576039251824218636e-03,5.063938386702611155e-04
2.927543562816083784e-04,1.146134063935046535e-03,3.888243558803504874e-04,8.237317472621745202e-04,1.979002953714578336e-03,5.541010987265676188e-03,5.316235103117243795e-03
1.485895120291843207e-04,2.888688157554637889e-04,1.961257071460097926e-03,1.442573928032701413e-03,8.692251992123077283e-04,1.491361309276529375e-03,9.365012341036524357e-03
2.922414223006007347e-04,3.487895017299206960e-04,5.587358918836317096e-04,1.733547837972061094e-03,3.452821545502283117e-03,2.357146723104898509e-03,7.014635113755866673e-04
7.033363541437883401e-04,1.026347715243522765e-03,2.627950952959425988e-04,2.088689322981090134e-03,4.558311262521656977e-04,5.278052641487636322e-04,5.927380437923230987e-03
5.596034077685746455e-04,3.855454850158502862e-04,7.861808472486742517e-04,3.043674709741791499e-03,5.890015793122138892e-04,2.256481353856303919e-03,1.524590621474549920e-02
2.908420888760276631e-04,9.460543153598066201e-04,8.691936665384868230e-04,1.643736532423569451e-03,2.108987905821596218e-03,3.232589904826057951e-03,2.394077347284446090e-03
4.827539546446367696e-04,1.527888088637350530e-03,9.494813125654768225e-04,3.945363592500573469e-04,2.481101536939380424e-03,3.291471309494699207e-03,9.759600108853027506e-04
2.497671201859038952e-04,4.330716209404987136e-04,2.201723910275990483e-03,8.118391312793531286e-04,5.083421815271177251e-04,5.700742172206204120e-03,2.747768913560503547e-03
1.279765035742071774e-04,8.294787842602501958e-04,7.190918236440279167e-04,1.248967073749831028e-02,1.104518944447191757e-03,9.051717903381021170e-04,1.309809061923659663e-03
1.889626696726412990e-04,2.758244928598396718e-04,7.803710474543904332e-04,2.117118872120823773e-03,9.034542376447221926e-04,1.153227913499433157e-03,1.217823947309806809e-03
6.553876278986939816e-04,8.668102681709568798e-04,3.920048368560970025e-04,7.892343672310512398e-03,1.005954596628290919e-03,1.307469907524458873e-02,3.865036830971048994e-03
2.615919727070279712e-04,6.211884688558939448e-04,1.507021849987364012e-03,3.621218455947278897e-03,3.644370423861754797e-03,1.690193931390321629e-03,4.112172212777031005e-04
2.656263135959072521e-04,7.320165376430002625e-04,9.653778608557527950e-04,1.438937437704718766e-03,2.944092281132526263e-03,2.399368159287297141e-03,4.902434976211359364e-04
2.582332836360785649e-04,3.741425571345863461e-04,6.323757991821837713e-04,1.509213945377547647e-03,1.532247584293615697e-03,1.837051070152893179e-03,2.451472111051532232e-03
7.773189610706960490e-04,2.034316522884186838e-04,2.236832436127559915e-04,1.151654105544030115e-03,9.536866641914791901e-04,8.637178051931859550e-04,2.341822200644952390e-03
6.763846562516176442e-04,7.454077437198016864e-04,2.332257081173294989e-03,2.952950068264323749e-04,4.626709935740656193e-04,9.961233001929317710e-03,3.502155976369490317e-03
9.097525062628096688e-04,1.598024308958657133e-04,3.592890689155687220e-04,1.203099442246018027e-03,5.596335863961315708e-03,1.158898791428207911e-03,1.888214307654252633e-02
2.770671427616087771e-04,4.555793207397149623e-04,5.609370219808360557e-04,3.123652329211626475e-03,2.656071466799333862e-03,6.362817088354157536e-04,2.692403198257770774e-03
3.477885635187403764e-04,9.694115681704472062e-04,1.090448548814932457e-03,7.339982002312374354e-04,8.252601863375505021e-04,1.251610811745197107e-03,4.634174597172461239e-03
1.405356509419966842e-04,6.183896610995328691e-04,3.672022166895781855e-04,1.648763631402582483e-03,2.978992560872786768e-03,2.653954361612880517e-04,8.206837113383180045e-04
6.278176058353012205e-04,1.773988576936443712e-03,2.982841037773925012e-04,2.343712311545066620e-03,1.463373475663589047e-03,1.024171694972730775e-03,5.585646415710319133e-03
1.673174153356023880e-04,1.019477610346743385e-03,1.918550113625504120e-04,5.727642614714763269e-04,1.203876870102356476e-03,7.460542580630536835e-04,1.345060220600490918e-03
3.343439510070666284e-04,3.722780807174893626e-04,1.405574102982295581e-03,8.264804648548911134e-04,2.306280385805374589e-03,3.642245107705664384e-03,2.596155386546101281e-03
1.733185465390403395e-04,5.602416254726369591e-04,5.793303538473114486e-04,5.252579000088127047e-04,7.997926309360391074e-04,1.001758954005208327e-03,2.129176424481240074e-03
2.234860645910871798e-04,5.356911140989877767e-04,6.585281159491855607e-03,6.143016456787484631e-04,1.144038745830615149e-03,4.773002605926045597e-03,7.476317782850962559e-03
1.973840373282930642e-04,2.132945509656311318e-04,4.230349076152583156e-04,4.233225193200506773e-04,1.738913662677802523e-03,7.953846447133459258e-03,5.680729289532489377e-04
2.213720664055985297e-04,3.134816378567681664e-04,4.451839328859195379e-04,5.770101188551645137e-04,9.944549857397000196e-04,4.290258487858040343e-03,1.947392566221466082e-04
2.291143269008119642e-04,3.936741720330819518e-04,5.711935770468860819e-04,3.691481389742747553e-03,2.846591512199006177e-03,1.583730847674742672e-03,1.897795160615527253e-03
2.280689686277366935e-04,1.624301129495702442e-04,1.005959915152603934e-03,5.701143468369034191e-04,8.382158693581298961e-03,2.262083169452854328e-03,4.018276663115708490e-03
4.550691705331375817e-04,5.670662941369157464e-04,6.105504384161900304e-04,1.312102311403059041e-03,7.906319704938551737e-04,4.274947413028506982e-04,2.837618235227801298e-03
1.726646161816380474e-04,4.746307009803977790e-04,1.302623771606036375e-03,7.930795798741559904e-04,3.483083466263349752e-04,1.718397681129827650e-03,9.308178278474993350e-03
3.349740908752191150e-04,2.019951719810187069e-04,4.277296651336254881e-04,3.045167911876298962e-03,2.572722227847685107e-04,8.308825584798883298e-04,3.882885950983305107e-03
5.515663009666660560e-04,7.024033811256893750e-04,3.225922179755143378e-04,3.385132777211411446e-03,1.361414593331914443e-03,3.933375761496257783e-03,1.290765653704825438e-03
2.321037087831775731e-04,8.468332327865707963e-04,2.409893948883438865e-04,2.367227121384946759e-03,8.582133914464456018e-04,2.573685567767169599e-02,1.859098440476516210e-04
2.095208022709944969e-04,6.315649735442845081e-04,1.789311916842654233e-04,1.514932579464563439e-03,1.879526868799515473e-03,3.238121197808840109e-03,1.848593869850363551e-03
2.673397074026117584e-04,4.537467539358409387e-04,5.904322713059913458e-04,9.857186243104442813e-04,1.756430339954338999e-03,2.682144315857786345e-04,7.435186322879656050e-03
5.411221715872829028e-04,7.859124723299492883e-04,6.873317187287907937e-04,4.570161864132897826e-04,3.682660893276238712e-04,1.368809597931808578e-03,1.559267526062225713e-03
3.305759017073494656e-04,8.289106369332867969e-04,5.453879227123487354e-04,5.614128676843702960e-03,3.043886872260963424e-04,2.220344965753722182e-03,2.475942241974552881e-03
2.300220852989985783e-04,6.627661934874468390e-04,2.026139026293536077e-03,6.457937357324191902e-04,2.034572137585298306e-03,2.143690922805449855e-03,3.815092905365012523e-03
3.821146904215644508e-04,3.360341482708709788e-04,2.004448806002875807e-03,2.016534352943556273e-03,1.760911512695465279e-03,9.458781940132155808e-04,7.855643719789579330e-04
1.728866884311831245e-04,6.506296563809846204e-04,6.712496700551265740e-04,2.767974295996887459e-03,1.062590112671614635e-03,2.510453442108183126e-03,4.763716894199394522e-03
4.217708807063429459e-04,1.129204325899412029e-03,2.417147873084209283e-04,7.605137372209961515e-04,3.508194420646147216e-04,5.670378693530194218e-04,1.453126748936014491e-02
3.680011740463136186e-04,3.852924674660660430e-04,5.706691786464269641e-04,2.720656782564005467e-03,2.382612953711043830e-03,7.635802328377345842e-04,1.984514004725786759e-03
2.572062363328364966e-04,1.940583034779793693e-03,5.575924224391518936e-04,2.185476442262183037e-03,4.897158894741516534e-03,3.747051597329412002e-03,6.931546623755614886e-04
1.972534747287321721e-04,4.020600985907863962e-04,5.356648962013073247e-04,4.724843136596517355e-03,2.001966254532827096e-03,7.114205149412011590e-04,2.230459476741242578e-03
1.925665895235824832e-04,5.619564438379406413e-04,5.206614449455042228e-04,8.146360094653110062e-04,7.270348449390693323e-04,3.364849556947790456e-03,2.077637250687632182e-04
3.919722877707646630e-04,3.681493798150031402e-04,5.370435653442736344e-04,4.239126240508140925e-04,1.622620731624418132e-03,4.994278547606132964e-04,3.476626154639706444e-03
5.546141939036172697e-04,6.301403916009425989e-04,6.473739574834373950e-04,7.914183916853229604e-04,4.558656937210571751e-04,1.147301242976137697e-02,3.947058242703631314e-03
2.181381551195542094e-04,1.937652008657603437e-04,5.438233535176302362e-04,1.401504254806372213e-03,4.039456976296321861e-03,9.056537014500769213e-04,1.516012553092577382e-02
3.772755515490364185e-04,3.971662892225736913e-04,9.817424484825714674e-04,1.242385690493170601e-03,1.678004902632848107e-03,1.570674392688974639e-03,1.938810160388537967e-03
1.056644984243396937e-04,2.862047365023605359e-04,1.091994747847170903e-03,8.656392535610021345e-04,3.174624955426657842e-04,2.734052414578981224e-03,3.761442807943999288e-03
2.239613762041419548e-04,5.977562998491959970e-04,4.485641414179292164e-04,2.574590311937844560e-04,1.189268847319910468e-03,1.116079051263547516e-03,9.305791215727201617e-04
2.953771481856143203e-04,1.000893682237866773e-03,2.065750698470988390e-03,1.727801325993595779e-03,2.365328677292471548e-03,2.267272595850041914e-03,1.621576630675654286e-03
1.903645210870070353e-04,8.120678120789239385e-04,4.272885876350134091e-04,5.745051506743078205e-03,1.155118307886086968e-03,3.492187647521491616e-03,4.483257263647074374e-04
1.878284952691073738e-04,1.328186309238042100e-04,2.734292257077772844e-04,1.719208970185852944e-03,1.216088401349859531e-03,5.133485591126170713e-03,1.937115777015296393e-03
2.148398133867269306e-04,1.876609421905353322e-03,1.107707557783979037e-03,1.930485853359327226e-03,5.178776002145687226e-04,4.334772306453004223e-03,1.715369773047319742e-03
3.471923116998496526e-04,6.579626068341383862e-04,4.788165560996537028e-04,1.874645431629853474e-03,2.595638449646917728e-03,1.654272250977414666e-03,3.335386217643169192e-03
2.731764614891229320e-04,3.458761117877679056e-04,1.062529085515045773e-03,1.629218789018789309e-03,8.696393866709100934e-04,1.696453464169622770e-03,1.208659832066929195e-03
9.797054360149118509e-05,6.056225203146851054e-04,1.577379678101665866e-04,2.498763643580312940e-03,2.238329620072696696e-04,2.057918661290016049e-02,2.630433399839089952e-03
1.039003636748957041e-04,6.125888727865006888e-04,2.248958287227896969e-03,1.627039715875136560e-03,1.116070456546926172e-03,5.078727391215660456e-03,1.663212006058439191e-03
2.214838967030887827e-04,3.693966158986487303e-04,1.358462237292350867e-03,9.234132293436209072e-04,3.769643266414588779e-03,7.814125716222634042e-04,1.666656310796245377e-03
3.771435060546341552e-04,6.206269254450405776e-04,2.968329910907558712e-04,6.273015992141444796e-04,1.100438929174047623e-03,2.170939041968834859e-03,2.621816231959234710e-03
7.594656897942441516e-05,3.827939153150644439e-04,3.013761820861989385e-04,9.716927447294368848e-04,7.449389742570269000e-03,1.404987645683081774e-03,2.509400735653675302e-03
2.336717579014469979e-04,4.324051263223755381e-04,2.735554340865652828e-03,1.524653072362225532e-03,2.293357227910520959e-03,1.715727887020154600e-03,5.544243489084455141e-03
2.305939903108307281e-04,3.651151032959440673e-04,5.064052879665922229e-04,9.209006914504122218e-04,2.114520292527061543e-03,5.744607471361949788e-04,2.101731228887591084e-03
6.006133383997546739e-04,2.333121748325610312e-04,4.732263670974174450e-04,1.524908243405404288e-03,1.388726568344815721e-03,1.301149902700849759e-03,1.633287497531021783e-03
2.474655966220959012e-04,6.015333742709190685e-04,1.736890757155879167e-04,1.685030055008639475e-03,1.465927344236736237e-03,1.202186916521451494e-02,1.967139678385580910e-03
3.633174489185748849e-04,7.830212217310035224e-04,6.637851325660407880e-04,2.309444082168990268e-03,1.229815744653953505e-03,3.505201293745232455e-03,1.093450408378078250e-03
3.219547619061487956e-04,7.506280787923503943e-04,7.234992541005009006e-04,3.309176174582364668e-03,1.187562842827183775e-03,1.626768177189281592e-04,1.615374041384004880e-03
1.033890683728293935e-04,9.013875410642396575e-04,1.400169266915750289e-03,1.262216406308924906e-03,2.513625352341294830e-03,6.631925211901971984e-03,2.241529014448568127e-02
4.404892684916888058e-04,6.695355498513657928e-04,3.186675338821172432e-04,4.165461752256293683e-04,6.714588953074404837e-04,5.840411001460900191e-03,8.794329981904029257e-04
3.341134905693873359e-04,4.003522713399877285e-04,2.927451662836041447e-04,8.997665088120860829e-04,5.919347811308830814e-04,1.371474370628339564e-03,1.766405640099510043e-03
3.868034931734465960e-04,9.121262891905208966e-04,1.163487326176743325e-03,1.228401029185946253e-03,5.672643165556093573e-04,4.024638898551473332e-03,1.567106942597793840e-03
2.136451016577973084e-03,2.440735496622229697e-04,1.716794718236236113e-03,2.730359762193222618e-04,9.826027393346262878e-03,8.317465080575526951e-04,1.828653610102325393e-03
1.058185679932294990e-04,3.210437180988722178e-04,2.825050989244225338e-04,3.601660213481797362e-03,2.512439617296920169e-03,1.227421873908661823e-03,1.667133188316677686e-03
7.106150051523719632e-04,3.090367166548670694e-04,1.809060820526154755e-03,1.328918725845680115e-03,2.050305097629284094e-03,8.790908030954879340e-03,3.262953767160551091e-03
2.598380922572308006e-04,1.053648068301828514e-03,8.711224343474470054e-04,1.608891706905574322e-03,6.018075467386745092e-04,1.496967819501435768e-03,3.657797604246518989e-04
3.463489964139161237e-04,9.703465204712463654e-04,1.822140126350008018e-03,3.535605117083426979e-03,2.731780786490212425e-03,3.028371691282519046e-04,7.510915459928785114e-03
2.932502535065221430e-04,7.383096223120771224e-04,8.078278609406039671e-04,7.163037496491697284e-04,1.403587440841730285e-03,1.843873322475929420e-03,4.812948148094475104e-03
2.426607331578833459e-04,1.048523282833827095e-03,1.451704694487782120e-04,1.877041445721527478e-03,1.890228413919194366e-03,1.815903709740663598e-03,6.115919254726056480e-04
2.256231231348895100e-04,3.251902733151239462e-04,7.628993261907736530e-04,1.086076862732206260e-03,6.472564756065183863e-04,6.511307089023566329e-03,1.977965576967305136e-04
3.537310372036795141e-04,6.793505095566476420e-04,1.782200148613008461e-03,1.023464867689541716e-03,1.800721828503518748e-03,1.992735007137426319e-03,8.192953614910632610e-04
1.404983333351771915e-04,5.112585749775350966e-04,4.539018712860846115e-04,6.393580731021629134e-04,1.064489609401273211e-03,1.288642497768010837e-03,1.837738298186192753e-03
4.366238452550617139e-04,9.160852235436460185e-04,6.467292695337104221e-04,4.494910984198066325e-03,7.826228182525013077e-04,5.585800729290532618e-03,4.100892909974879902e-02
2.436384276122765754e-04,5.143199781175865522e-04,7.501024468563267846e-04,8.781509822457757774e-04,3.018141760470569122e-03,2.216572050088875308e-03,4.362526660614866013e-03
1.705021326976612376e-04,4.374727437130139724e-04,1.114798134912660296e-04,2.075152595547998316e-03,3.906311951626793193e-04,9.278816996489625468e-04,3.286112372058270039e-04
2.395533255350343013e-04,7.624410911242193766e-04,2.733796409385148753e-03,2.645982565058132294e-04,2.591519197673344301e-03,6.234941577243397100e-03,1.123948219065061278e-03
