N,d,r,total_shots,unique_bitstrings,ideal_success_count,ideal_success_prob,ideal_success_std_error,wilson_low,wilson_high,counts_path,ideal_path,ideal_bitstring
56,18,2,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d18_MB/N56_d18_r2_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r2_MB_ideal_bitstring.json,11010100100110111100100110100011111001110000111111001000
56,18,3,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r3_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r3_MB_ideal_bitstring.json,01001010111001111001011110110100111011100110111001110011
56,18,4,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d18_MB/N56_d18_r4_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r4_MB_ideal_bitstring.json,00010101010111101111001101110100100001101001010101100101
56,18,5,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r5_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r5_MB_ideal_bitstring.json,00010100110000010111100101001000000010110111011011001010
56,18,6,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d18_MB/N56_d18_r6_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r6_MB_ideal_bitstring.json,00100110011110101111000101000110100110110001001001111001
56,18,7,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d18_MB/N56_d18_r7_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r7_MB_ideal_bitstring.json,10001011111001011011010100110111111111100001111111111000
56,18,8,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d18_MB/N56_d18_r8_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r8_MB_ideal_bitstring.json,10011010101100010101111001011110110101010000111011101111
56,18,9,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r9_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r9_MB_ideal_bitstring.json,10111111001001100011101000100100110111010101110100000101
56,18,10,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d18_MB/N56_d18_r10_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r10_MB_ideal_bitstring.json,00111000111101011111111000010101010011111100010001010010
56,18,11,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d18_MB/N56_d18_r11_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r11_MB_ideal_bitstring.json,11100101011010101010110000100110100100110100011100101001
56,18,12,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d18_MB/N56_d18_r12_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r12_MB_ideal_bitstring.json,11000001110111111100011000011100001101011000110110100011
56,18,13,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d18_MB/N56_d18_r13_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r13_MB_ideal_bitstring.json,10100001010111100010011011010000110101100110111111100111
56,18,14,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d18_MB/N56_d18_r14_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r14_MB_ideal_bitstring.json,01001110010011110100001011101010111010110110011100111111
56,18,15,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d18_MB/N56_d18_r15_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r15_MB_ideal_bitstring.json,11010011101001001001010111110111111000000110101011000100
56,18,16,20,20,1,0.05,0.04873397172404482,0.019264518332841332,0.12359262452430154,data/results/N56_depths/N56_d18_MB/N56_d18_r16_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r16_MB_ideal_bitstring.json,11100101111111000011110101100111101110101011100101001110
56,18,17,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d18_MB/N56_d18_r17_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r17_MB_ideal_bitstring.json,11011110001110111011100110011001100010111110101001010011
56,18,18,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r18_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r18_MB_ideal_bitstring.json,00011010000100101100000000011010000010000001101100000100
56,18,19,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d18_MB/N56_d18_r19_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r19_MB_ideal_bitstring.json,11010010100110010001011110110111101100100010000000001100
56,18,20,20,19,1,0.05,0.04873397172404482,0.019264518332841332,0.12359262452430154,data/results/N56_depths/N56_d18_MB/N56_d18_r20_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r20_MB_ideal_bitstring.json,01101100010101000111100010001000110101101001000010100111
56,18,21,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d18_MB/N56_d18_r21_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r21_MB_ideal_bitstring.json,10000100100001110101010111111111100110110100111110011010
56,18,22,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d18_MB/N56_d18_r22_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r22_MB_ideal_bitstring.json,10001000000010000100101000000101110111000011110110111111
56,18,23,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d18_MB/N56_d18_r23_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r23_MB_ideal_bitstring.json,11110111110011010011010010011010000111110101100100101001
56,18,24,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d18_MB/N56_d18_r24_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r24_MB_ideal_bitstring.json,00111101000011000011011011011111001101101010000001010111
56,18,25,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r25_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r25_MB_ideal_bitstring.json,00010010011111011111011011000100000011010000011111101110
56,18,26,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d18_MB/N56_d18_r26_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r26_MB_ideal_bitstring.json,11011100010000111011000101100010010100101000010010100000
56,18,27,20,16,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r27_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r27_MB_ideal_bitstring.json,10110101000010110001010110100101001010010110001101100011
56,18,28,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r28_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r28_MB_ideal_bitstring.json,10100101000100111100100101001010010111111010000010010101
56,18,29,20,20,0,0.0,0.0,0.0,0.047619047619047616,data/results/N56_depths/N56_d18_MB/N56_d18_r29_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r29_MB_ideal_bitstring.json,00110000001001101100001100001100110100111101101010000100
56,18,30,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r30_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r30_MB_ideal_bitstring.json,10001011101010110001110100100100111110010001011000001100
56,18,31,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r31_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r31_MB_ideal_bitstring.json,01010000000000111111100001111100000110111111101110100000
56,18,32,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d18_MB/N56_d18_r32_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r32_MB_ideal_bitstring.json,10000011111010110001111110111001111011111001111100110111
56,18,33,20,17,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d18_MB/N56_d18_r33_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r33_MB_ideal_bitstring.json,10111011001100100100011101010010010011010110110000101000
56,18,34,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d18_MB/N56_d18_r34_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r34_MB_ideal_bitstring.json,00010100110100000001101101101100001001110101101111111010
56,18,35,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d18_MB/N56_d18_r35_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r35_MB_ideal_bitstring.json,00100111011011000011000011100100011010100100111110011111
56,18,36,20,14,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d18_MB/N56_d18_r36_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r36_MB_ideal_bitstring.json,00101110001101000111011000100110101101001000011111001010
56,18,37,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r37_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r37_MB_ideal_bitstring.json,00100111010110111100011111111101010101110110100011010001
56,18,38,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d18_MB/N56_d18_r38_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r38_MB_ideal_bitstring.json,10010001011010011111010010010011110111101111101001110100
56,18,39,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r39_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r39_MB_ideal_bitstring.json,11101101101111001011010100100110100010101011100111111110
56,18,40,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d18_MB/N56_d18_r40_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r40_MB_ideal_bitstring.json,00100111101110101101101010001100101010110100011101100100
56,18,41,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d18_MB/N56_d18_r41_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r41_MB_ideal_bitstring.json,00000001000011101001010001110000111011100001100111101101
56,18,42,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r42_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r42_MB_ideal_bitstring.json,11100000111011100110010010011000101100001111101001100100
56,18,43,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d18_MB/N56_d18_r43_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r43_MB_ideal_bitstring.json,10010101101111001001100011101101000011000011001001001011
56,18,44,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d18_MB/N56_d18_r44_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r44_MB_ideal_bitstring.json,11100100100111111011111100010111111000110111110000111111
56,18,45,20,14,7,0.35,0.1066536450385077,0.25281475095139694,0.46147096333431736,data/results/N56_depths/N56_d18_MB/N56_d18_r45_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r45_MB_ideal_bitstring.json,01000010100010011101011000110110100100100001100111101101
56,18,46,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r46_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r46_MB_ideal_bitstring.json,10001011000111010100110100001011100001101000010100111000
56,18,47,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d18_MB/N56_d18_r47_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r47_MB_ideal_bitstring.json,00111010001010101110101111100001001100001111011110111111
56,18,48,20,13,8,0.4,0.10954451150103323,0.29775140450359894,0.5117724050202106,data/results/N56_depths/N56_d18_MB/N56_d18_r48_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r48_MB_ideal_bitstring.json,01010000100000100000010101011111011100001100100011001100
56,18,49,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d18_MB/N56_d18_r49_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r49_MB_ideal_bitstring.json,10100011000011100110001010010001101000110001110100010111
56,18,50,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d18_MB/N56_d18_r50_MB_counts.json,data/results/N56_depths/N56_d18_MB/N56_d18_r50_MB_ideal_bitstring.json,10010010110111100011100001010111001111110010100100101110
56,20,1,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d20_MB/N56_d20_r1_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r1_MB_ideal_bitstring.json,00011100001101111001110100101111111111010100111011010100
56,20,2,20,20,1,0.05,0.04873397172404482,0.019264518332841332,0.12359262452430154,data/results/N56_depths/N56_d20_MB/N56_d20_r2_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r2_MB_ideal_bitstring.json,00010001010000110100111010001001111010001000010001011101
56,20,3,20,20,1,0.05,0.04873397172404482,0.019264518332841332,0.12359262452430154,data/results/N56_depths/N56_d20_MB/N56_d20_r3_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r3_MB_ideal_bitstring.json,00100000110000110101001100111001010001001001001111101110
56,20,4,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d20_MB/N56_d20_r4_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r4_MB_ideal_bitstring.json,10011001001011001011000111110000011000100011111000010010
56,20,5,20,20,1,0.05,0.04873397172404482,0.019264518332841332,0.12359262452430154,data/results/N56_depths/N56_d20_MB/N56_d20_r5_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r5_MB_ideal_bitstring.json,01010101101101101110000100011111111101011011011001100011
56,20,6,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d20_MB/N56_d20_r6_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r6_MB_ideal_bitstring.json,00110010010100100100011011001110000010001011010101011101
56,20,7,20,17,4,0.2,0.0894427190999916,0.12583725894758707,0.3027341696238415,data/results/N56_depths/N56_d20_MB/N56_d20_r7_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r7_MB_ideal_bitstring.json,00100111000101111000101010110100010100000000101011001011
56,20,8,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d20_MB/N56_d20_r8_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r8_MB_ideal_bitstring.json,00001101011101101100110111100100111011101000100111001011
56,20,9,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d20_MB/N56_d20_r9_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r9_MB_ideal_bitstring.json,00011100101001011110011010110101100101001111001110001001
56,20,10,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d20_MB/N56_d20_r10_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r10_MB_ideal_bitstring.json,11101100111010001011001001100111011010010111010001011000
56,20,11,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d20_MB/N56_d20_r11_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r11_MB_ideal_bitstring.json,01101011001100001110011100100011111010110000010100010000
56,20,12,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d20_MB/N56_d20_r12_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r12_MB_ideal_bitstring.json,11001001100001111100110101100101000110011001001110110010
56,20,13,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d20_MB/N56_d20_r13_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r13_MB_ideal_bitstring.json,11110111100100011101101000101100110110101010101111000001
56,20,14,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d20_MB/N56_d20_r14_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r14_MB_ideal_bitstring.json,10000000101101110111111010001100011111111011000110010101
56,20,15,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d20_MB/N56_d20_r15_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r15_MB_ideal_bitstring.json,01111010001110011011001000101101111101010010100001001011
56,20,16,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d20_MB/N56_d20_r16_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r16_MB_ideal_bitstring.json,00100110101001111101011010011111110110011000001000001001
56,20,17,20,18,3,0.15,0.07984359711335656,0.08698475937770708,0.24634857395562623,data/results/N56_depths/N56_d20_MB/N56_d20_r17_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r17_MB_ideal_bitstring.json,10100111111101111111111000001110011000001011010000010010
56,20,18,20,15,6,0.3,0.10246950765959598,0.20907131852510008,0.409976300522519,data/results/N56_depths/N56_d20_MB/N56_d20_r18_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r18_MB_ideal_bitstring.json,01111010011101001110110011000001001011111100011101000010
56,20,19,20,19,2,0.1,0.0670820393249937,0.050867518746303075,0.187227719348935,data/results/N56_depths/N56_d20_MB/N56_d20_r19_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r19_MB_ideal_bitstring.json,10011101010001100110011101101001010011110100010001111011
56,20,20,20,16,5,0.25,0.09682458365518543,0.16666666666666669,0.35714285714285715,data/results/N56_depths/N56_d20_MB/N56_d20_r20_MB_counts.json,data/results/N56_depths/N56_d20_MB/N56_d20_r20_MB_ideal_bitstring.json,01000101011010011110001111101010011111101100111001101001
